CustomerID,TimeSpentOnPages,PagesVisited,SessionDetails
CUST103599,58.5013,19,Subscribed to newsletter
CUST114115,52.6734,44,Logged in
CUST118097,51.5575,24,Added to cart
CUST101980,74.5479,46,Logged out
CUST100647,45.106,50,Left site
CUST129866,7.15206,22,Checked out
CUST103942,25.1535,4,Subscribed to newsletter
CUST128726,40.6348,47,Logged in
CUST101958,17.338,46,Logged in
CUST125192,50.2482,9,Subscribed to newsletter
CUST102213,53.7858,1,Left site
CUST126513,18.7895,34,Logged in
CUST131042,95.1642,13,Searched for products
CUST107874,55.7551,30,Browsed categories
CUST124675,27.4,26,Searched for products
CUST102130,13.155,3,Subscribed to newsletter
CUST119311,91.6303,6,Added to cart
CUST129788,12.5313,7,Searched for products
CUST117620,74.2671,34,Left site
CUST100319,90.6675,4,Browsed categories
CUST123171,5.81362,48,Subscribed to newsletter
CUST110780,39.4459,21,Logged in
CUST113423,97.8666,18,Added to cart
CUST125947,37.4693,38,Checked out
CUST115122,37.7391,41,Guest session
CUST121287,41.7945,29,Subscribed to newsletter
CUST119944,30.8719,39,Logged out
CUST131725,90.8827,32,Searched for products
CUST102545,5.82821,39,Subscribed to newsletter
CUST107905,84.7558,3,Subscribed to newsletter
CUST108243,89.0665,38,Added to cart
CUST104217,117.812,27,Logged out
CUST115414,78.8294,22,Added to cart
CUST110480,49.8288,31,Browsed categories
CUST131366,69.2744,48,Added to cart
CUST117092,107.695,15,Logged in
CUST128469,73.7602,33,Viewed product details
CUST118744,8.26073,48,Left site
CUST115446,81.3203,25,Subscribed to newsletter
CUST122227,67.9506,2,Logged out
CUST114467,68.3481,8,Logged out
CUST125567,116.495,22,Logged in
CUST109560,84.9418,24,Viewed product details
CUST101260,38.8989,46,Viewed product details
CUST130198,57.4583,8,Logged out
CUST114666,33.5889,46,Checked out
CUST109601,24.2417,17,Logged in
CUST118834,108.716,38,Added to cart
CUST107587,87.5493,49,Added to cart
CUST113854,11.6816,39,Checked out
CUST111526,81.634,47,Left site
CUST113708,69.847,15,Viewed product details
CUST103549,32.5787,12,Browsed categories
CUST117215,74.4093,19,Searched for products
CUST131836,95.2517,49,Searched for products
CUST115837,31.4736,44,Left site
CUST123867,86.9804,19,Logged out
CUST105586,31.842,21,Guest session
CUST129752,51.9112,26,Logged out
CUST103020,75.9338,34,Subscribed to newsletter
CUST110898,63.5669,19,Logged out
CUST132574,92.9395,3,Subscribed to newsletter
CUST125998,102.05,43,Logged out
CUST119677,34.6502,26,Left site
CUST127894,5.98503,50,Searched for products
CUST115654,43.9645,3,Checked out
CUST124981,96.6376,7,Logged out
CUST100725,100.598,8,Left site
CUST117340,84.165,45,Guest session
CUST118799,99.949,2,Logged out
CUST102496,80.1424,16,Left site
CUST121434,6.70348,7,Browsed categories
CUST118041,11.7144,30,Checked out
CUST110816,83.0927,37,Guest session
CUST124517,66.459,49,Guest session
CUST122991,116.328,10,Left site
CUST121763,16.915,10,Left site
CUST116891,35.2446,17,Guest session
CUST105529,53.8368,34,Logged out
CUST129595,4.15061,45,Logged out
CUST126479,21.1053,24,Left site
CUST108008,113.311,26,Checked out
CUST123921,39.8288,42,Viewed product details
CUST105090,24.6575,12,Added to cart
CUST124081,12.1557,8,Added to cart
CUST119722,6.68889,14,Logged in
CUST114786,36.2293,33,Viewed product details
CUST104520,12.5423,26,Left site
CUST120862,59.3875,31,Logged in
CUST108807,27.7428,2,Logged in
CUST119777,84.0008,46,Guest session
CUST130772,14.6684,1,Logged out
CUST125227,89.5223,14,Subscribed to newsletter
CUST104803,51.1928,12,Subscribed to newsletter
CUST110978,29.2162,7,Logged out
CUST122283,65.9921,5,Logged in
CUST102638,21.098,33,Subscribed to newsletter
CUST132196,7.07912,15,Checked out
CUST109692,16.0105,16,Searched for products
CUST104592,85.0001,47,Subscribed to newsletter
CUST127164,18.4394,48,Logged out
CUST132591,15.2009,40,Subscribed to newsletter
CUST108610,23.4941,24,Checked out
CUST112521,8.14768,16,Logged out
CUST107048,28.567,11,Subscribed to newsletter
CUST116265,41.5429,11,Added to cart
CUST125067,119.708,5,Logged out
CUST112348,43.8113,34,Added to cart
CUST100106,35.1461,50,Left site
CUST117110,32.7173,14,Added to cart
CUST123210,118.053,11,Viewed product details
CUST120589,89.7083,29,Left site
CUST104820,73.4246,27,Searched for products
CUST114811,50.4087,22,Guest session
CUST100021,70.2263,3,Guest session
CUST126176,106.338,32,Left site
CUST113597,6.16008,22,Checked out
CUST120863,47.2905,14,Logged out
CUST105793,42.1702,15,Left site
CUST110940,12.4183,42,Guest session
CUST100473,16.5867,9,Subscribed to newsletter
CUST100740,1.49197,44,Logged in
CUST100771,9.5007,13,Logged in
CUST102854,58.3408,21,Added to cart
CUST107134,25.8099,36,Left site
CUST125458,51.0104,16,Subscribed to newsletter
CUST106704,111.444,12,Viewed product details
CUST130977,4.5773,39,Left site
CUST132320,66.2803,19,Viewed product details
CUST129900,30.664,37,Left site
CUST129020,68.2678,37,Viewed product details
CUST114867,92.6441,3,Added to cart
CUST119541,57.7099,8,Logged in
CUST129912,84.5187,18,Browsed categories
CUST111774,32.7428,13,Viewed product details
CUST114434,104.019,19,Guest session
CUST108624,61.0177,31,Subscribed to newsletter
CUST111707,83.3371,47,Added to cart
CUST121961,7.55322,24,Added to cart
CUST121041,92.1007,40,Left site
CUST125129,54.2745,24,Added to cart
CUST117881,117.505,29,Browsed categories
CUST107860,99.2524,10,Guest session
CUST110759,38.629,46,Viewed product details
CUST102514,67.1191,40,Subscribed to newsletter
CUST104056,33.9718,48,Checked out
CUST116114,55.1825,42,Logged out
CUST130376,107.63,31,Browsed categories
CUST132002,76.2182,32,Guest session
CUST123196,48.6982,23,Viewed product details
CUST115609,114.942,11,Logged out
CUST121273,62.8448,29,Logged out
CUST122606,20.1899,18,Browsed categories
CUST116715,44.5772,19,Checked out
CUST116254,69.2853,8,Left site
CUST103744,119.187,36,Subscribed to newsletter
CUST116522,53.5524,33,Viewed product details
CUST131562,64.3838,41,Left site
CUST123926,111.586,22,Checked out
CUST131936,1.64515,2,Logged in
CUST113003,83.6471,38,Added to cart
CUST111325,86.7069,28,Viewed product details
CUST128182,16.2695,35,Viewed product details
CUST117728,35.7661,1,Logged out
CUST121606,24.5809,5,Logged in
CUST113322,40.8901,9,Browsed categories
CUST122738,109.752,15,Subscribed to newsletter
CUST113347,87.0606,6,Browsed categories
CUST117137,51.1818,39,Checked out
CUST132470,60.963,37,Searched for products
CUST125953,90.3648,3,Checked out
CUST102480,53.9316,18,Logged out
CUST125665,16.408,14,Guest session
CUST121765,22.586,14,Browsed categories
CUST102998,118.807,46,Checked out
CUST119051,2.15572,33,Logged out
CUST113930,63.8076,9,Searched for products
CUST111069,35.9922,14,Browsed categories
CUST117416,116.076,25,Checked out
CUST103865,60.2774,33,Left site
CUST108129,44.9382,20,Logged in
CUST129282,102.407,12,Logged out
CUST122218,17.4037,2,Searched for products
CUST121695,76.0614,11,Added to cart
CUST116091,12.3198,20,Viewed product details
CUST126523,9.48976,49,Left site
CUST111442,26.2111,11,Added to cart
CUST119619,109.442,16,Added to cart
CUST114990,114.865,3,Left site
CUST125674,63.3043,24,Guest session
CUST107861,31.5174,1,Checked out
CUST111336,88.9425,14,Left site
CUST104591,15.3103,20,Searched for products
CUST111799,27.7027,10,Added to cart
CUST117928,100.89,42,Added to cart
CUST132117,65.6202,45,Checked out
CUST127729,100.179,37,Added to cart
CUST118149,95.3064,18,Guest session
CUST119488,17.3891,44,Guest session
CUST128206,108.512,31,Left site
CUST126956,60.6785,31,Logged out
CUST115578,65.9156,1,Logged out
CUST115025,11.5029,22,Left site
CUST108376,80.5545,41,Logged out
CUST128850,102.677,34,Added to cart
CUST131322,78.4684,29,Browsed categories
CUST119378,59.0811,34,Guest session
CUST131640,12.0317,34,Browsed categories
CUST100666,5.60575,33,Viewed product details
CUST105643,28.4613,5,Browsed categories
CUST114678,15.7589,47,Searched for products
CUST131123,115.522,7,Browsed categories
CUST101880,93.4428,33,Guest session
CUST108914,60.901,41,Guest session
CUST103604,109.938,1,Viewed product details
CUST131150,83.8112,44,Guest session
CUST108066,54.5881,12,Checked out
CUST132723,107.232,6,Added to cart
CUST129855,1.65609,21,Guest session
CUST103887,60.8572,17,Checked out
CUST129676,32.3599,25,Subscribed to newsletter
CUST110356,19.7633,21,Searched for products
CUST102029,112.104,45,Guest session
CUST120890,59.2051,32,Added to cart
CUST101451,42.3999,31,Viewed product details
CUST101114,64.6428,38,Logged in
CUST109011,84.9892,4,Browsed categories
CUST111443,94.4421,24,Left site
CUST132277,107.119,34,Subscribed to newsletter
CUST114185,100.259,33,Guest session
CUST112774,116.028,47,Guest session
CUST112417,80.6201,16,Subscribed to newsletter
CUST132447,31.6232,20,Subscribed to newsletter
CUST129127,70.1861,13,Searched for products
CUST132699,11.8421,46,Logged out
CUST124904,84.2014,10,Browsed categories
CUST129052,16.1819,47,Browsed categories
CUST116344,18.1294,27,Checked out
CUST102215,41.4408,36,Browsed categories
CUST101934,99.9964,50,Left site
CUST122627,73.6398,43,Logged in
CUST123106,102.874,29,Added to cart
CUST118654,114.617,39,Checked out
CUST100022,66.1052,29,Checked out
CUST107625,44.3438,50,Logged out
CUST130186,15.6823,13,Logged in
CUST103287,35.8938,6,Guest session
CUST103046,117.837,48,Subscribed to newsletter
CUST125665,89.1139,44,Added to cart
CUST105109,70.7806,48,Subscribed to newsletter
CUST116709,116.988,2,Guest session
CUST108260,5.17176,13,Subscribed to newsletter
CUST122179,106.663,49,Subscribed to newsletter
CUST120935,25.2556,5,Checked out
CUST117182,116.211,4,Logged out
CUST114004,63.6836,28,Viewed product details
CUST130721,107.028,33,Subscribed to newsletter
CUST114598,50.0221,50,Logged in
CUST112184,89.9381,35,Guest session
CUST107419,34.4714,45,Logged out
CUST129618,107.013,26,Added to cart
CUST103990,27.7392,46,Added to cart
CUST113350,49.0228,4,Guest session
CUST117694,35.1206,37,Viewed product details
CUST127979,25.6349,22,Added to cart
CUST110141,45.7624,43,Browsed categories
CUST124190,93.2532,40,Logged out
CUST105474,96.6193,37,Added to cart
CUST120639,57.5567,2,Checked out
CUST112160,52.575,47,Checked out
CUST127796,67.7609,50,Logged out
CUST114412,58.793,22,Guest session
CUST108645,90.5143,17,Guest session
CUST100483,111.718,39,Logged out
CUST107327,55.9995,17,Browsed categories
CUST127810,63.2679,4,Added to cart
CUST119730,78.7602,39,Browsed categories
CUST130124,58.2423,50,Guest session
CUST132019,36.1491,48,Searched for products
CUST121863,90.3794,47,Guest session
CUST130490,58.0162,27,Added to cart
CUST111775,111.138,29,Added to cart
CUST115524,15.562,32,Guest session
CUST118914,93.6288,42,Logged out
CUST119634,40.8828,4,Viewed product details
CUST127202,51.7726,30,Searched for products
CUST131305,45.7077,6,Logged in
CUST109623,14.6101,23,Checked out
CUST121232,31.8019,42,Added to cart
CUST122042,75.332,19,Added to cart
CUST105429,117.604,17,Guest session
CUST106219,36.955,12,Logged out
CUST114120,41.9805,29,Subscribed to newsletter
CUST122892,88.7455,27,Viewed product details
CUST131966,57.254,30,Viewed product details
CUST130211,3.76403,12,Subscribed to newsletter
CUST107920,104.333,49,Searched for products
CUST126716,84.1467,1,Logged out
CUST100249,18.5889,16,Logged out
CUST101797,30.0477,40,Subscribed to newsletter
CUST130747,49.4094,27,Checked out
CUST121328,34.2855,45,Browsed categories
CUST108571,20.4015,24,Logged in
CUST122484,39.6647,22,Left site
CUST118625,117.852,5,Added to cart
CUST105868,26.9842,45,Left site
CUST124217,80.7879,11,Searched for products
CUST102359,19.2527,20,Checked out
CUST132564,19.311,42,Viewed product details
CUST111286,41.0652,42,Guest session
CUST102248,112.571,40,Added to cart
CUST108241,33.1804,29,Checked out
CUST116907,22.9069,44,Logged in
CUST122515,80.7952,39,Added to cart
CUST104284,57.7537,28,Left site
CUST122025,118.972,43,Added to cart
CUST116411,16.1418,38,Viewed product details
CUST131719,71.3058,36,Left site
CUST122380,21.9587,1,Searched for products
CUST126691,63.235,41,Viewed product details
CUST100120,117.356,38,Browsed categories
CUST126008,112.56,35,Subscribed to newsletter
CUST132267,50.3503,46,Guest session
CUST126788,14.1323,14,Guest session
CUST112919,93.1438,6,Subscribed to newsletter
CUST107915,16.2658,31,Added to cart
CUST113840,23.0783,39,Viewed product details
CUST103378,18.2862,48,Browsed categories
CUST132174,90.3283,18,Searched for products
CUST115876,37.823,39,Searched for products
CUST104398,28.7275,39,Searched for products
CUST100048,35.7333,27,Subscribed to newsletter
CUST120977,53.3554,39,Browsed categories
CUST113641,54.7631,46,Logged out
CUST120827,20.7333,37,Added to cart
CUST112325,74.3546,23,Left site
CUST114165,97.7681,3,Left site
CUST109054,59.672,32,Searched for products
CUST114540,71.3386,1,Logged in
CUST108148,85.3101,33,Logged in
CUST107728,47.1155,45,Guest session
CUST109002,55.653,11,Viewed product details
CUST123030,28.02,48,Checked out
CUST113892,97.4873,18,Searched for products
CUST112054,45.4123,9,Logged out
CUST107119,71.2401,32,Guest session
CUST126509,6.42996,2,Searched for products
CUST103769,112.939,38,Added to cart
CUST106877,94.0592,49,Logged in
CUST104277,55.8463,13,Added to cart
CUST101160,46.8347,35,Searched for products
CUST118616,2.29431,38,Left site
CUST127289,66.7945,1,Subscribed to newsletter
CUST129055,14.2016,39,Subscribed to newsletter
CUST105147,9.54811,4,Guest session
CUST122535,117.25,44,Left site
CUST120383,83.1183,21,Viewed product details
CUST127155,21.2913,17,Browsed categories
CUST102490,67.874,27,Checked out
CUST121673,110.438,20,Viewed product details
CUST129573,45.2409,25,Logged in
CUST112949,117.79,31,Added to cart
CUST114619,6.03244,24,Guest session
CUST119173,25.9157,3,Viewed product details
CUST118463,11.5175,1,Added to cart
CUST124427,85.9921,17,Viewed product details
CUST109780,70.6238,40,Guest session
CUST102878,75.0986,30,Logged in
CUST122402,91.8819,43,Checked out
CUST112602,62.2686,26,Left site
CUST121816,29.5262,17,Logged in
CUST131355,54.1687,49,Left site
CUST105124,104.289,9,Subscribed to newsletter
CUST125830,73.9936,47,Left site
CUST106813,23.3701,17,Viewed product details
CUST124992,76.0359,2,Logged out
CUST110298,67.6406,19,Subscribed to newsletter
CUST100917,54.4677,16,Viewed product details
CUST127416,102.462,21,Subscribed to newsletter
CUST115858,107.272,16,Added to cart
CUST118167,97.2466,49,Checked out
CUST112972,96.8892,33,Logged out
CUST111165,2.70276,3,Viewed product details
CUST104343,102.542,21,Guest session
CUST131570,61.2365,29,Viewed product details
CUST100975,110.751,15,Added to cart
CUST100355,116.568,37,Logged out
CUST112402,19.5408,2,Added to cart
CUST130880,73.5158,5,Viewed product details
CUST117636,75.8171,37,Guest session
CUST108670,74.0009,26,Viewed product details
CUST105738,72.9469,14,Logged in
CUST127253,30.6896,15,Checked out
CUST120495,57.0316,33,Logged in
CUST108898,71.8783,33,Left site
CUST112578,32.338,5,Left site
CUST117574,105.011,27,Guest session
CUST123478,99.9709,36,Subscribed to newsletter
CUST118949,52.4364,27,Checked out
CUST113089,73.6471,33,Logged in
CUST104937,42.3088,21,Subscribed to newsletter
CUST119070,6.76548,12,Checked out
CUST124028,76.7142,25,Logged out
CUST125387,77.0789,23,Viewed product details
CUST119122,13.4431,49,Viewed product details
CUST131563,68.0746,22,Logged out
CUST129885,100.489,46,Searched for products
CUST127717,0.569292,5,Guest session
CUST106006,31.7143,4,Viewed product details
CUST106468,2.47301,45,Browsed categories
CUST117755,108.705,13,Added to cart
CUST111701,14.2162,33,Left site
CUST111883,87.3232,4,Searched for products
CUST127595,46.9222,1,Browsed categories
CUST130380,10.9267,7,Checked out
CUST102814,37.203,8,Subscribed to newsletter
CUST107333,42.8048,2,Logged out
CUST109864,15.6969,22,Viewed product details
CUST128644,14.7669,27,Logged in
CUST115335,111.258,31,Logged in
CUST106010,6.45549,38,Logged out
CUST114686,32.3307,32,Viewed product details
CUST110362,43.3226,1,Checked out
CUST107283,57.068,38,Browsed categories
CUST119582,108.293,22,Added to cart
CUST108306,66.5465,33,Logged in
CUST130754,108.621,31,Logged in
