CustomerID,ProductID,ReviewScore,ReviewText
CUST125246,PROD133747,1,Exceeded expectations. Great value for money.
CUST106961,PROD136869,5,Super fast delivery and great packaging!
CUST130451,PROD111916,3,"Decent, but could be improved."
CUST129696,PROD130948,4,Average quality. Expected better.
CUST112725,PROD107807,5,"Decent, but could be improved."
CUST117259,PROD109109,5,Poor customer service. Disappointed.
CUST115729,PROD114861,1,"Decent, but could be improved."
CUST128788,PROD116548,5,Average quality. Expected better.
CUST101754,PROD137005,2,Amazing product! I love it.
CUST116858,PROD131374,2,Poor customer service. Disappointed.
CUST103659,PROD135565,4,Super fast delivery and great packaging!
CUST131942,PROD139137,5,Not worth the price.
CUST121440,PROD104571,4,Average quality. Expected better.
CUST115915,PROD111826,5,"Decent, but could be improved."
CUST117766,PROD106438,3,Very satisfied with the quality.
CUST120729,PROD103582,1,Not worth the price.
CUST108999,PROD118980,3,Super fast delivery and great packaging!
CUST102128,PROD113314,2,Excellent product! Highly recommend.
CUST103562,PROD116058,5,Exceeded expectations. Great value for money.
CUST123628,PROD126405,2,Average quality. Expected better.
CUST101881,PROD135152,3,Exceeded expectations. Great value for money.
CUST100308,PROD102848,1,Super fast delivery and great packaging!
CUST103944,PROD122899,2,Excellent product! Highly recommend.
CUST115365,PROD129947,1,Super fast delivery and great packaging!
CUST124310,PROD109673,3,Excellent product! Highly recommend.
CUST109392,PROD108430,4,Average quality. Expected better.
CUST102878,PROD115086,5,"Decent, but could be improved."
CUST109610,PROD111847,2,"Decent, but could be improved."
CUST113299,PROD136525,4,Average quality. Expected better.
CUST110429,PROD104869,2,Exceeded expectations. Great value for money.
CUST120024,PROD135677,1,Super fast delivery and great packaging!
CUST122455,PROD127352,3,Excellent product! Highly recommend.
CUST114557,PROD109373,2,Super fast delivery and great packaging!
CUST126092,PROD128392,2,Not worth the price.
CUST106777,PROD132764,1,Amazing product! I love it.
CUST126476,PROD137549,4,Very satisfied with the quality.
CUST110339,PROD102263,1,Super fast delivery and great packaging!
CUST132021,PROD110637,5,Super fast delivery and great packaging!
CUST128059,PROD112531,1,Amazing product! I love it.
CUST131591,PROD103941,5,Super fast delivery and great packaging!
CUST102837,PROD117642,4,"Decent, but could be improved."
CUST128237,PROD108729,3,Average quality. Expected better.
CUST118194,PROD106481,5,Amazing product! I love it.
CUST119282,PROD102257,1,Terrible experience. Will not buy again.
CUST110087,PROD136056,4,Terrible experience. Will not buy again.
CUST105403,PROD121785,3,Excellent product! Highly recommend.
CUST121207,PROD111879,4,Amazing product! I love it.
CUST130237,PROD100802,1,Poor customer service. Disappointed.
CUST108186,PROD112398,4,"Decent, but could be improved."
CUST115851,PROD134553,1,Terrible experience. Will not buy again.
CUST107235,PROD106036,2,Terrible experience. Will not buy again.
CUST100910,PROD134705,4,"Decent, but could be improved."
CUST101052,PROD141708,2,Excellent product! Highly recommend.
CUST118627,PROD129598,1,Amazing product! I love it.
CUST111578,PROD111962,5,Not worth the price.
CUST109496,PROD128569,3,Terrible experience. Will not buy again.
CUST122158,PROD103837,3,Amazing product! I love it.
CUST103382,PROD116783,3,Amazing product! I love it.
CUST115754,PROD126023,3,Amazing product! I love it.
CUST102537,PROD143860,3,Amazing product! I love it.
CUST120103,PROD132411,2,Average quality. Expected better.
CUST129592,PROD130022,4,Excellent product! Highly recommend.
CUST122163,PROD117014,3,Amazing product! I love it.
CUST123112,PROD102472,5,Average quality. Expected better.
CUST122263,PROD102431,3,Not worth the price.
CUST130577,PROD138183,2,Exceeded expectations. Great value for money.
CUST103880,PROD102910,4,Average quality. Expected better.
CUST111807,PROD111532,3,Very satisfied with the quality.
CUST104109,PROD140106,4,Amazing product! I love it.
CUST101845,PROD112892,2,Terrible experience. Will not buy again.
CUST117334,PROD110218,3,Very satisfied with the quality.
CUST104820,PROD119007,2,Amazing product! I love it.
CUST122268,PROD102929,4,Amazing product! I love it.
CUST130002,PROD107534,3,Super fast delivery and great packaging!
CUST128325,PROD135854,3,Amazing product! I love it.
CUST129790,PROD132850,2,"Decent, but could be improved."
CUST106139,PROD100625,4,Poor customer service. Disappointed.
CUST128106,PROD115801,4,Very satisfied with the quality.
CUST101277,PROD117224,1,Terrible experience. Will not buy again.
CUST132149,PROD131029,2,"Decent, but could be improved."
CUST128300,PROD100074,1,Poor customer service. Disappointed.
CUST109956,PROD127003,5,"Decent, but could be improved."
CUST131562,PROD140872,1,Terrible experience. Will not buy again.
CUST117355,PROD124620,4,Poor customer service. Disappointed.
CUST122527,PROD133509,3,Super fast delivery and great packaging!
CUST115517,PROD107791,2,Not worth the price.
CUST122210,PROD101376,3,Average quality. Expected better.
CUST120889,PROD117414,1,Exceeded expectations. Great value for money.
CUST131799,PROD109900,5,Poor customer service. Disappointed.
CUST128484,PROD101524,4,Very satisfied with the quality.
CUST128325,PROD140743,4,Average quality. Expected better.
CUST125852,PROD113476,2,"Decent, but could be improved."
CUST120653,PROD124245,4,Not worth the price.
CUST113959,PROD100515,4,Super fast delivery and great packaging!
CUST116869,PROD125858,4,Not worth the price.
CUST129858,PROD142468,2,Super fast delivery and great packaging!
CUST106579,PROD130060,2,Exceeded expectations. Great value for money.
CUST124039,PROD126337,3,Amazing product! I love it.
CUST101289,PROD116337,3,Poor customer service. Disappointed.
CUST120607,PROD108966,2,Poor customer service. Disappointed.
CUST103579,PROD120611,2,Not worth the price.
CUST107795,PROD109313,4,Very satisfied with the quality.
CUST119532,PROD103423,4,Amazing product! I love it.
CUST129092,PROD135401,2,Amazing product! I love it.
CUST108280,PROD108410,5,Average quality. Expected better.
CUST127059,PROD104393,1,Poor customer service. Disappointed.
CUST130219,PROD112039,5,Super fast delivery and great packaging!
CUST119794,PROD132020,4,Amazing product! I love it.
CUST113253,PROD117661,4,Not worth the price.
CUST123010,PROD115021,1,Amazing product! I love it.
CUST114686,PROD119953,5,Super fast delivery and great packaging!
CUST116203,PROD131940,2,Exceeded expectations. Great value for money.
CUST115781,PROD108432,5,Exceeded expectations. Great value for money.
CUST131585,PROD106188,3,"Decent, but could be improved."
CUST132006,PROD104448,3,Super fast delivery and great packaging!
CUST124425,PROD124132,3,"Decent, but could be improved."
CUST106730,PROD124492,2,Very satisfied with the quality.
CUST125450,PROD115832,2,Excellent product! Highly recommend.
CUST123176,PROD109071,3,Very satisfied with the quality.
CUST122130,PROD107251,5,Average quality. Expected better.
CUST106073,PROD100111,5,Terrible experience. Will not buy again.
CUST118434,PROD104374,1,Amazing product! I love it.
CUST129079,PROD125017,5,Exceeded expectations. Great value for money.
CUST101579,PROD105707,5,Excellent product! Highly recommend.
CUST131404,PROD119568,3,"Decent, but could be improved."
CUST103378,PROD135755,1,Exceeded expectations. Great value for money.
CUST128600,PROD102200,4,Terrible experience. Will not buy again.
CUST106317,PROD136321,3,Excellent product! Highly recommend.
CUST100474,PROD100814,2,Poor customer service. Disappointed.
CUST131607,PROD130770,4,Very satisfied with the quality.
CUST128706,PROD133694,5,Amazing product! I love it.
CUST119189,PROD105848,1,Poor customer service. Disappointed.
CUST111124,PROD133358,3,Exceeded expectations. Great value for money.
CUST104983,PROD120369,1,"Decent, but could be improved."
CUST106116,PROD135606,2,Exceeded expectations. Great value for money.
CUST101727,PROD137082,2,Very satisfied with the quality.
CUST116625,PROD114224,2,Excellent product! Highly recommend.
CUST113047,PROD137715,1,Super fast delivery and great packaging!
CUST104683,PROD105236,1,Poor customer service. Disappointed.
CUST108086,PROD127979,3,Exceeded expectations. Great value for money.
CUST127916,PROD141368,2,"Decent, but could be improved."
CUST132522,PROD117169,1,Very satisfied with the quality.
CUST120868,PROD103041,3,Poor customer service. Disappointed.
CUST118213,PROD140904,3,Average quality. Expected better.
CUST124588,PROD119729,3,"Decent, but could be improved."
CUST118316,PROD116095,3,Not worth the price.
CUST114206,PROD127299,3,Very satisfied with the quality.
CUST103281,PROD110525,3,Average quality. Expected better.
CUST117988,PROD108861,1,Exceeded expectations. Great value for money.
CUST122480,PROD111816,2,Poor customer service. Disappointed.
CUST102835,PROD114487,4,Very satisfied with the quality.
CUST131882,PROD109003,4,Not worth the price.
CUST105339,PROD132218,5,Average quality. Expected better.
CUST126775,PROD106304,5,Terrible experience. Will not buy again.
CUST123912,PROD106143,1,Terrible experience. Will not buy again.
CUST112510,PROD106881,4,Average quality. Expected better.
CUST128877,PROD117153,1,Super fast delivery and great packaging!
CUST110049,PROD115789,5,Average quality. Expected better.
CUST117299,PROD129920,2,Amazing product! I love it.
CUST127728,PROD114052,3,Exceeded expectations. Great value for money.
CUST113363,PROD115975,5,Poor customer service. Disappointed.
CUST101608,PROD103841,4,Average quality. Expected better.
CUST102172,PROD119961,4,Not worth the price.
CUST103561,PROD107810,5,Poor customer service. Disappointed.
CUST121953,PROD118941,3,Very satisfied with the quality.
CUST119178,PROD109690,5,Exceeded expectations. Great value for money.
CUST115110,PROD131248,1,Poor customer service. Disappointed.
CUST129965,PROD107321,5,Amazing product! I love it.
CUST113966,PROD108588,3,"Decent, but could be improved."
CUST103110,PROD126808,3,Exceeded expectations. Great value for money.
CUST115471,PROD137950,5,Average quality. Expected better.
CUST110385,PROD112157,5,Super fast delivery and great packaging!
CUST106681,PROD115016,5,Excellent product! Highly recommend.
CUST105867,PROD126655,5,"Decent, but could be improved."
CUST113046,PROD142024,2,"Decent, but could be improved."
CUST121771,PROD111192,2,Not worth the price.
CUST119593,PROD105355,1,Poor customer service. Disappointed.
CUST127533,PROD123458,3,Poor customer service. Disappointed.
CUST101212,PROD136903,1,Poor customer service. Disappointed.
CUST130314,PROD121447,3,Not worth the price.
CUST115157,PROD110260,3,"Decent, but could be improved."
CUST118553,PROD125717,4,Excellent product! Highly recommend.
CUST116109,PROD104213,5,Amazing product! I love it.
CUST116584,PROD140044,5,Poor customer service. Disappointed.
CUST100869,PROD143733,1,Terrible experience. Will not buy again.
CUST130251,PROD109002,4,"Decent, but could be improved."
CUST103361,PROD116785,5,Poor customer service. Disappointed.
CUST107292,PROD127008,3,"Decent, but could be improved."
CUST115192,PROD107378,1,Poor customer service. Disappointed.
CUST118525,PROD124441,2,Poor customer service. Disappointed.
CUST109470,PROD120035,3,Excellent product! Highly recommend.
CUST118804,PROD131346,1,Terrible experience. Will not buy again.
CUST131111,PROD114841,5,Terrible experience. Will not buy again.
CUST102178,PROD118680,3,Exceeded expectations. Great value for money.
CUST118975,PROD126212,2,Average quality. Expected better.
CUST132195,PROD108690,1,Excellent product! Highly recommend.
CUST124105,PROD137207,3,Not worth the price.
CUST115731,PROD112625,5,Super fast delivery and great packaging!
CUST120026,PROD112236,1,"Decent, but could be improved."
CUST104982,PROD137852,2,Very satisfied with the quality.
CUST108952,PROD135467,2,Very satisfied with the quality.
CUST101129,PROD141535,1,Excellent product! Highly recommend.
CUST112670,PROD104583,4,Excellent product! Highly recommend.
CUST106573,PROD129835,1,Exceeded expectations. Great value for money.
CUST130004,PROD132118,3,Not worth the price.
CUST128460,PROD109441,5,Poor customer service. Disappointed.
CUST118235,PROD122035,1,Super fast delivery and great packaging!
CUST123783,PROD128079,1,Average quality. Expected better.
CUST107653,PROD115491,2,Amazing product! I love it.
CUST107051,PROD109696,2,Amazing product! I love it.
CUST100711,PROD127538,5,Average quality. Expected better.
CUST115006,PROD137252,3,Super fast delivery and great packaging!
CUST115462,PROD123180,4,Super fast delivery and great packaging!
CUST130732,PROD110981,3,Average quality. Expected better.
CUST120637,PROD137377,3,Very satisfied with the quality.
CUST121525,PROD111098,3,"Decent, but could be improved."
CUST105920,PROD112927,1,Amazing product! I love it.
CUST127110,PROD111841,3,Not worth the price.
CUST108136,PROD114113,2,Very satisfied with the quality.
CUST129807,PROD115882,2,Terrible experience. Will not buy again.
CUST118068,PROD138397,5,Terrible experience. Will not buy again.
CUST118477,PROD113985,2,"Decent, but could be improved."
CUST132640,PROD132924,1,Terrible experience. Will not buy again.
CUST115873,PROD134586,2,Exceeded expectations. Great value for money.
CUST116030,PROD135788,2,"Decent, but could be improved."
CUST124653,PROD109878,4,Average quality. Expected better.
CUST129972,PROD104084,2,Average quality. Expected better.
CUST129418,PROD135914,1,Average quality. Expected better.
CUST131221,PROD113500,5,Terrible experience. Will not buy again.
